Serial No.,GRE Score,TOEFL Score,University Rating,SOP,LOR ,CGPA,Research,Chance of Admit 
210.0,301.0,106.0,2.0,3.3773158223629,4.035961427353118,8.149016995081295,0.0,0.7009048887450396
428.0,309.0,101.0,2.0,3.315393886783104,5.0,8.632393529279032,1.0,0.7099032749714423
246.0,327.0,110.0,3.0,3.85531979562545,2.5698618265005564,9.056078771994752,1.0,0.7826137257596143
239.0,310.0,104.0,2.0,2.0529640507741487,3.517792330968696,8.33936501629936,1.0,0.695147251888052
229.0,317.0,110.0,4.0,3.925815770456746,3.666067440726735,8.661827941295538,1.0,0.6854903273665208
8.0,307.0,100.0,2.0,3.0350622995392054,4.037576454487219,7.8966645554980435,1.0,0.6950785245204913
449.0,311.0,110.0,3.0,2.530571441256826,3.807398826515496,8.783137186796038,1.0,0.7727799832223665
469.0,324.0,110.0,4.0,3.9908386771361366,4.90921710157747,8.935540977452826,1.0,0.7954656903524162
384.0,300.0,101.0,4.0,3.021363446476572,3.692790760961677,8.151982205965263,0.0,0.6170064194326376
435.0,307.0,103.0,4.0,3.3011019399924684,2.9525556991745106,8.1422189220711,0.0,0.626732540701649
235.0,330.0,112.0,5.0,4.90396286418196,4.020111477697506,9.318339485559774,0.0,0.8855243454852022
302.0,320.0,108.0,1.0,2.5501820113204223,2.8551565416572875,8.81474006318266,0.0,0.6933475324955253
423.0,323.0,112.0,5.0,3.456908015854569,2.6251458875608664,9.074672409070809,0.0,0.7076315458870663
198.0,308.0,105.0,2.0,3.4415496546255517,2.6730590771301284,8.361436277557214,0.0,0.7382863501876269
92.0,299.0,95.0,3.0,5.0,3.1532062608012734,7.600896381332185,1.0,0.3971229444196135
485.0,315.0,102.0,3.0,3.667146369035518,2.9258415437166683,7.83655681785693,0.0,0.7295942233993252
231.0,311.0,103.0,3.0,3.855353972234226,4.4237972532720375,8.783067888658106,1.0,0.7067554197073546
58.0,299.0,100.0,1.0,3.9731162395674064,1.9148775863392196,7.652441234674743,0.0,0.4819784790960715
149.0,339.0,115.0,4.0,3.977730373318476,3.6200266676162487,9.87068356125676,1.0,0.9695371848595472
450.0,314.0,101.0,3.0,3.350584983620303,4.446353287067533,9.133338448903384,0.0,0.7568894056554853
204.0,334.0,120.0,5.0,3.905491842960585,4.942444297270441,9.701944298534745,1.0,0.9872026807939124
268.0,314.0,106.0,3.0,2.9072992848725283,3.498814988814813,8.245022670909382,0.0,0.7176469617768151
330.0,297.0,97.0,2.0,2.365947328971927,1.5986073488006411,7.928418633901447,1.0,0.4417753315595482
448.0,320.0,107.0,2.0,3.4918655260758658,5.0,8.836973139804764,0.0,0.8440518156435678
319.0,325.0,111.0,2.0,2.4591482860135736,1.893098404989957,8.774478425650438,0.0,0.8102171054880302
339.0,322.0,106.0,5.0,4.040764320707548,4.046107372976408,8.59723190268584,1.0,0.8089018751779012
290.0,313.0,109.0,2.0,3.856631350623719,3.2914901740331333,9.200756241792131,1.0,0.7776994975296779
482.0,322.0,107.0,3.0,2.946056647409828,2.309435777923745,8.490809756195285,1.0,0.7551161823665564
318.0,300.0,98.0,2.0,1.09428564812024,2.4722290898815684,8.119003651702208,0.0,0.573814139798432
26.0,339.0,120.0,5.0,4.59862004092121,4.65322011888426,9.661095152467878,0.0,0.928139366965716
360.0,321.0,108.0,2.0,1.923617681058635,1.5556242871124415,8.503415831705349,1.0,0.8291753574450372
467.0,313.0,99.0,5.0,3.5277123332412543,4.50911731084596,8.856357403204786,0.0,0.7079546971117004
128.0,319.0,111.0,4.0,2.3335936033403235,2.170028422603084,8.904887351704263,1.0,0.7440902175274188
305.0,313.0,105.0,1.0,2.20352620111962,1.893804806837387,8.495719452274152,1.0,0.6289690709586541
247.0,315.0,106.0,4.0,3.059029295645036,3.523868508011027,8.677773066538998,0.0,0.7060002418119448
98.0,330.0,120.0,3.0,3.944276587334711,3.941213898667213,8.989648078885484,1.0,0.8666588753157185
211.0,324.0,107.0,3.0,4.502034312756334,3.984959023598128,9.19364238897782,0.0,0.7457496481130116
354.0,301.0,101.0,2.0,3.492335693478397,2.598248286741592,8.05877673703911,0.0,0.6157365291157045
130.0,332.0,116.0,5.0,5.0,5.0,9.283038660984287,0.0,0.8748899566547503
81.0,310.0,106.0,2.0,2.055260195697215,2.833596176288566,8.012920665229354,1.0,0.5356764756100527
178.0,319.0,111.0,4.0,3.3625705193530395,3.3079548006369746,9.133819124219944,0.0,0.8523437892595194
28.0,298.0,97.0,1.0,1.5503856779337593,2.509224994210186,7.447556462247539,0.0,0.4709454168109305
185.0,315.0,104.0,1.0,2.409426479863184,3.8962137179912233,8.278237144401782,1.0,0.7098741270745313
466.0,306.0,97.0,4.0,2.997931144546896,4.408589718449887,8.287043456174702,0.0,0.539282018609885
449.0,310.0,108.0,3.0,2.546466312878486,4.116924191993802,8.933069395714051,0.0,0.8126413866070419
3.0,316.0,104.0,3.0,3.0228635287795944,3.2383118773857222,7.877300015721426,1.0,0.6976850657131698
435.0,307.0,102.0,3.0,3.825701725794596,2.8964589994719363,8.108452742932608,0.0,0.6625089414381066
310.0,309.0,109.0,3.0,3.5795406406163277,2.915246438434844,8.672338343086249,0.0,0.6766921527247775
396.0,325.0,110.0,2.0,3.380463367293811,3.64447498659494,9.050840437397106,1.0,0.8141965022844236
17.0,315.0,106.0,2.0,4.048154290562122,3.049968305057158,8.564522765198403,0.0,0.6178193466699359
105.0,325.0,109.0,4.0,3.55446602389617,3.0114956237409807,9.199494844250856,0.0,0.7814175532885925
396.0,324.0,109.0,4.0,3.5426817885722595,3.4929914298888343,8.915301039805954,1.0,0.7967228442833988
424.0,333.0,118.0,5.0,4.409371462499792,4.844550610910016,9.608307568100084,1.0,0.8990836183418498
270.0,307.0,105.0,4.0,4.635215205031364,5.0,8.14338806580366,0.0,0.7791006851840727
89.0,314.0,107.0,4.0,4.518491598206889,3.538025624543425,8.310092471669183,1.0,0.6346055612914246
225.0,306.0,104.0,3.0,3.0620749443135318,2.061048885126169,8.363735964294255,1.0,0.6841993352151987
318.0,301.0,98.0,2.0,1.1611346416978243,2.579934443456545,7.979266640336031,1.0,0.5529799277778844
190.0,324.0,111.0,4.0,4.846654067260994,5.0,8.955165802806816,0.0,0.8860008218154264
31.0,300.0,97.0,3.0,3.0122671298335963,2.797142364644316,8.337850918173979,0.0,0.6575912380434854
17.0,316.0,107.0,4.0,4.114899438892473,3.0161877536590427,8.660203224688994,1.0,0.6574323749847937
299.0,328.0,112.0,4.0,4.418811604517201,4.558828951796509,9.250369143974016,1.0,0.9099469692421688
386.0,336.0,118.0,5.0,4.991100307818563,5.0,10.0,1.0,0.9551396975245408
316.0,307.0,103.0,1.0,2.491590570979908,3.0493978915665907,8.012515239317304,1.0,0.6371199417055946
392.0,317.0,105.0,3.0,2.015726254679032,2.9562763270179944,8.57885637713761,0.0,0.6821350096046904
379.0,303.0,97.0,1.0,1.9687492389110357,2.6678857827304823,7.624065955228006,1.0,0.5987737422252872
354.0,299.0,104.0,3.0,3.4465309584063,2.567295013426953,8.16609191677476,0.0,0.620959908659868
493.0,297.0,99.0,5.0,2.651713651709352,4.5002393853589,7.699366040672672,0.0,0.541918099179179
89.0,313.0,108.0,3.0,4.397853799943426,3.431119108887098,8.219416968479653,1.0,0.6572031449473047
448.0,320.0,106.0,3.0,3.3563837734250987,4.923390135109407,8.956761096145467,1.0,0.8368536875733787
139.0,327.0,114.0,3.0,4.332020168308772,2.9844078989984286,9.1493450898469,1.0,0.8430268064290503
200.0,311.0,107.0,3.0,4.087809494675866,4.450389475684627,8.717241758717893,1.0,0.7156705356001827
499.0,312.0,100.0,5.0,4.0497546504287945,4.895573587302215,8.317152500320491,1.0,0.7544706596230693
459.0,312.0,99.0,2.0,3.000423535873624,2.9072014990791857,8.45422888872553,1.0,0.6899886524923423
359.0,314.0,104.0,2.0,2.494901426926828,2.0645496852026257,7.687484879112033,1.0,0.7293923873853096
205.0,297.0,104.0,3.0,3.598628124441161,4.066274545363156,8.549818899719668,0.0,0.6934864803959073
423.0,323.0,111.0,5.0,3.422046291193248,2.523200921269854,8.996555649531036,0.0,0.7325616129195569
125.0,300.0,105.0,5.0,2.5393701964417814,3.036847883987503,8.526466630977607,0.0,0.5651261896265118
68.0,316.0,105.0,1.0,3.707905359487245,3.561491248986965,8.563192660461604,1.0,0.5503188256537577
269.0,325.0,111.0,3.0,4.596048600189855,4.907595288253121,9.079540430655909,0.0,0.8540149629569238
293.0,302.0,98.0,2.0,0.941783261183225,1.9733491700950985,7.923089049020688,0.0,0.5687797379220959
396.0,323.0,108.0,2.0,3.6150243653764673,3.454902424610385,9.167394437878183,0.0,0.8229311150045425
209.0,304.0,105.0,2.0,2.832112958600526,3.12493425522077,8.124973869339712,0.0,0.6193894758030336
15.0,310.0,103.0,2.0,3.4316391556086607,2.031635134263609,8.11225614222784,0.0,0.5625738367513257
120.0,326.0,103.0,4.0,2.884856389565397,3.508064461690449,8.76594777052455,0.0,0.6433315851886984
101.0,320.0,104.0,4.0,3.683888104113609,3.6139310112106,8.517870875058923,0.0,0.7232487512659125
176.0,320.0,111.0,4.0,4.594385686725657,3.493179841201504,8.844550299189855,0.0,0.8689426388707862
315.0,305.0,104.0,1.0,2.994694918370251,4.062328274209878,8.117702004799375,1.0,0.6429072773816203
200.0,312.0,106.0,2.0,3.9904041641892496,4.619731562968554,8.583557029107075,1.0,0.7044073509057884
186.0,326.0,112.0,3.0,4.389754226542428,4.564482133576069,9.111902134638306,1.0,0.9168717452726268
183.0,298.0,99.0,3.0,3.0139551839388363,3.527936452846786,7.827613073470632,1.0,0.6982400926070608
490.0,302.0,109.0,3.0,4.158544034141839,4.331207659480142,8.190431654503088,0.0,0.627838688284285
169.0,293.0,96.0,2.0,1.9727011934620429,3.94020899634611,7.858738273781706,0.0,0.6254859146008707
239.0,309.0,103.0,2.0,2.0364736265005274,3.503844176010483,8.261315323752651,0.0,0.7092585156418718
162.0,299.0,98.0,1.0,1.389128926084109,3.0048449890893303,7.529584969379914,1.0,0.5574376621714136
130.0,333.0,119.0,5.0,5.0,5.0,9.398511907698524,1.0,0.9297928258312927
323.0,313.0,106.0,2.0,2.47824579299225,3.8719888513834095,8.241362489805088,1.0,0.7341819895451664
435.0,305.0,105.0,4.0,3.628255228359312,3.016713195089848,8.289286774585134,0.0,0.6530465378396788
453.0,329.0,115.0,5.0,5.0,3.606427712223778,9.60292920727666,1.0,0.9367275067614672
179.0,310.0,107.0,2.0,2.5665048743970207,2.999498534725747,8.086369815493377,1.0,0.7575972115010845
193.0,323.0,113.0,5.0,4.417670346664671,3.968463288536339,8.92796137767864,1.0,0.8724863691656307
150.0,310.0,105.0,2.0,3.3504798854799063,3.28370563017827,8.318406569383184,0.0,0.7884723800491404
308.0,324.0,110.0,3.0,4.08236524781974,4.105283127837426,9.104986957059571,0.0,0.8170768729519455
246.0,327.0,109.0,5.0,4.026261598318381,2.4857461220317822,9.070792065493746,1.0,0.8116526491709335
395.0,329.0,110.0,3.0,4.64965329790354,3.912867511595063,9.167407887231652,1.0,0.908819956814835
181.0,299.0,104.0,3.0,3.563677687864577,3.0322003587218256,8.11698949035286,1.0,0.6839277444324926
128.0,318.0,111.0,2.0,2.4415413873387526,2.18141380308852,8.632656323815722,1.0,0.7715119890060431
195.0,315.0,109.0,3.0,3.602947512333242,3.049562475930103,8.643740874756618,1.0,0.7524219439273981
319.0,323.0,110.0,4.0,2.480002512650856,1.991461248089552,8.85952536426081,1.0,0.8116332957405192
76.0,329.0,114.0,3.0,1.8641809903544204,3.97000517322041,8.570367902718052,1.0,0.6837402052449321
415.0,322.0,110.0,3.0,3.6411483378999794,4.257478906301483,8.47522475639113,1.0,0.7209140537007153
291.0,307.0,105.0,1.0,2.4786695725653005,2.9399785168894885,7.56794591805836,1.0,0.5909652994818552
101.0,325.0,106.0,4.0,3.581208264337925,3.499757273667458,8.411860569890111,1.0,0.7194865587731256
389.0,295.0,97.0,3.0,1.4766815518781802,1.8865490627903083,7.715815234496806,1.0,0.5146199851077546
86.0,318.0,102.0,4.0,4.57987492815153,3.597767598373851,8.56211650734934,1.0,0.7572245883477129
409.0,296.0,101.0,4.0,1.9471191617643524,4.15694150360921,7.559467639721569,0.0,0.5935942098771054
122.0,334.0,119.0,5.0,4.527033491213383,4.537313421545267,9.459937782597144,1.0,0.9509007867571244
248.0,311.0,104.0,2.0,2.4216282236696163,3.5311032295683544,8.438319034318548,1.0,0.7023408166843265
304.0,322.0,107.0,4.0,3.3951020170021344,3.478648885047104,8.67898101215469,1.0,0.7292322661758114
8.0,307.0,100.0,2.0,3.0544159281725216,3.881976320766868,8.004998132054165,0.0,0.6848844958386467
271.0,305.0,105.0,1.0,2.539137434908508,2.9482899357890675,8.276033800937777,1.0,0.7112079430591491
439.0,317.0,109.0,2.0,2.542032753098975,3.5027972720093628,8.604751835012546,1.0,0.701843622611095
224.0,307.0,109.0,3.0,3.1152915583436083,3.9158011119264495,8.493463141191961,1.0,0.7157726472093147
238.0,328.0,115.0,5.0,4.480863331614344,5.0,9.264062755399207,0.0,0.8813265947584641
83.0,318.0,109.0,5.0,5.0,4.563634691826199,9.39680074585756,1.0,0.9047188490385938
71.0,332.0,118.0,5.0,4.973167309288682,5.0,9.624820835133413,0.0,0.9426186071962404
159.0,304.0,105.0,3.0,2.081800258887432,2.424392247776832,8.149594542633933,1.0,0.6196891620021058
127.0,323.0,113.0,2.0,4.103031473040323,3.062806957452584,9.43476773025684,1.0,0.8259697999941468
140.0,316.0,110.0,1.0,3.539833112141096,3.683234463809808,9.102398232132106,1.0,0.7993333443346378
266.0,313.0,103.0,4.0,2.500632443908664,2.5123491622978853,8.70035782045706,1.0,0.7615851941310173
355.0,298.0,98.0,1.0,2.540864842468889,2.999552642220157,7.747796137300523,1.0,0.5825748314896185
171.0,312.0,101.0,2.0,2.5352011709407045,3.43116472292182,8.281278914964028,0.0,0.7064725593098623
153.0,321.0,109.0,5.0,5.0,4.898516424495875,9.21136632211819,0.0,0.8515872461237659
23.0,329.0,115.0,5.0,5.0,4.873821888741446,9.43827203331221,0.0,0.9452902648555188
17.0,317.0,105.0,4.0,3.862467628665176,2.775916409773955,8.717626375100167,1.0,0.6839682538312277
177.0,329.0,118.0,4.0,4.52302553625132,4.535425792319839,9.042948308470548,0.0,0.9000323650341548
309.0,312.0,109.0,3.0,3.3580667618571307,2.892806079844686,8.553403589985473,1.0,0.6773310359822466
272.0,297.0,96.0,1.0,1.5314299212132316,2.106184869150824,7.885951633887556,1.0,0.5857491462081639
370.0,301.0,96.0,1.0,2.0883056746727187,2.982884657824948,8.255919813724459,1.0,0.6848396373286357
209.0,304.0,105.0,1.0,3.018769511712289,3.0280037086234035,8.163793653294286,0.0,0.6492054498234437
355.0,298.0,97.0,2.0,2.4392820989376047,3.278986104796481,7.776455746985762,0.0,0.566763149756503
462.0,301.0,102.0,3.0,2.5,2.0,8.13,1.0,0.68
352.0,326.0,109.0,4.0,3.440590973090321,3.985891161865213,8.78084952623791,1.0,0.6962170181961324
124.0,308.0,106.0,4.0,3.68519090040468,3.5222606986755265,8.185275285472576,0.0,0.5906873332472782
258.0,325.0,99.0,4.0,4.090891796925148,4.787715437403242,8.684823624644569,0.0,0.7568695660050527
283.0,310.0,105.0,3.0,3.950054089914031,3.501782903040292,8.888241106699853,0.0,0.8150679647335496
287.0,335.0,119.0,5.0,4.472107483950227,4.056521197078602,8.959054982746629,1.0,0.8917174928951601
387.0,303.0,100.0,2.0,2.5252608079466827,3.4875273552111654,7.966310020223647,0.0,0.4526681397639495
373.0,335.0,119.0,3.0,4.467057588613129,4.101220919613882,9.615911416823453,1.0,0.982325330509514
147.0,315.0,105.0,2.0,1.7741300655971135,2.4143503415563563,8.474133713622518,0.0,0.7442538432701346
121.0,333.0,116.0,5.0,5.0,4.93304780532341,9.728895992649871,1.0,0.9284984054635376
235.0,330.0,113.0,4.0,5.0,3.9012879424354425,9.12212655462815,0.0,0.9059783378427764
6.0,331.0,114.0,4.0,4.584388115363923,2.9243790475837548,9.379552049922191,0.0,0.8892526828483384
499.0,313.0,103.0,3.0,4.071314881385265,5.0,8.526894027811224,1.0,0.7368216304507493
188.0,333.0,118.0,5.0,4.6184290886881,3.3461495331729347,9.314359630659272,1.0,0.9071850557737972
493.0,297.0,100.0,5.0,2.514308569129322,4.556911718640609,7.7330259564740995,0.0,0.5120805226086061
432.0,321.0,113.0,3.0,3.4448199791595937,3.32955973279111,8.904857053692014,0.0,0.7587988087432714
364.0,306.0,102.0,2.0,2.59946330218438,3.008770193813477,8.27837114014996,0.0,0.7025178825567255
141.0,326.0,108.0,2.0,3.983241578083341,2.774076222760527,8.9811809429928,1.0,0.8178990818457034
145.0,324.0,112.0,2.0,2.863342300553416,3.3732072652361427,8.865284567650239,0.0,0.8033115695293394
138.0,316.0,101.0,2.0,1.4960375424837162,2.9129530504613377,8.03669960584603,0.0,0.6851741870002231
323.0,312.0,106.0,3.0,2.536476328505946,4.042677037095213,8.271555778389436,1.0,0.7344506337868226
455.0,309.0,104.0,2.0,3.0201139210021517,3.476975978037957,8.082617911270624,1.0,0.7060397784430549
108.0,337.0,117.0,4.0,3.4436353305461025,4.616095823771831,9.436055021108317,0.0,0.9608582021599736
9.0,302.0,102.0,1.0,2.020358695607241,1.6105876286092686,7.998814253861871,1.0,0.5149058309799015
283.0,312.0,104.0,2.0,4.014445631593184,3.5152074403552604,8.707946712328852,1.0,0.8068073847690925
25.0,335.0,118.0,5.0,3.928615230982393,3.446327001515314,9.95474074967679,1.0,0.9488034365591884
415.0,320.0,112.0,5.0,3.4090308756572627,4.082214594451609,8.366836135300922,0.0,0.7359234226865843
242.0,317.0,104.0,2.0,2.707188471989214,1.967569346890162,8.228261514574356,0.0,0.6466696396702379
499.0,312.0,103.0,3.0,3.996183849315144,4.998338072386665,8.387489851028995,1.0,0.7104316925095534
449.0,311.0,109.0,1.0,2.3879524150787788,3.894842742859764,9.05898125189057,0.0,0.7904832089149774
245.0,312.0,106.0,2.0,2.439450493272013,3.892348630605781,8.581362281674478,1.0,0.639363024770182
221.0,312.0,103.0,3.0,4.068342529650127,3.9330991916005087,8.70858341453008,1.0,0.7504551281211713
141.0,328.0,109.0,1.0,3.7653947217935135,2.8346140843896808,9.123719083585224,0.0,0.8571861785764308
28.0,297.0,98.0,2.0,1.60671538840743,2.5690511194094023,7.53253043559399,0.0,0.4598910580144351
188.0,334.0,117.0,5.0,4.323635350085929,3.40846991833786,9.394518892340894,0.0,0.9301438111194263
340.0,322.0,106.0,4.0,3.51818532780734,3.935577171810323,8.738167789583494,0.0,0.8218609155241038
140.0,316.0,109.0,1.0,3.352883566894943,3.614733072742448,9.140090272890625,0.0,0.8112690564292147
466.0,306.0,96.0,4.0,2.935759802909732,4.369772254272196,8.241510460809824,0.0,0.5298895669345863
426.0,323.0,111.0,4.0,4.076375155751325,4.895255446017249,9.863807011421036,0.0,0.9050387787236572
95.0,302.0,100.0,3.0,2.0038179382269896,2.520701255191044,7.641489748124636,1.0,0.3660996791832936
478.0,308.0,105.0,5.0,3.365295187628841,2.025560199421772,8.213820678254026,1.0,0.6786556378714479
222.0,316.0,111.0,3.0,3.511920063559099,3.8658154649443337,8.376264581746813,1.0,0.759940329381846
239.0,309.0,103.0,3.0,1.931804772121207,3.4307148781022074,8.627114262436967,0.0,0.7285552747984312
50.0,327.0,110.0,3.0,3.092969792615702,3.938086407676976,8.520593246108884,1.0,0.7712773683361207
233.0,312.0,107.0,2.0,2.5,3.5,8.27,0.0,0.69
321.0,318.0,107.0,2.0,4.016746863666753,3.53026516461616,8.410982927445438,1.0,0.769223369656819
304.0,324.0,106.0,4.0,3.452857805882676,3.462673689812305,8.33252022165042,0.0,0.7323197287259827
125.0,299.0,104.0,5.0,2.508221235613161,3.1501306782084155,8.526524458182609,0.0,0.6098755074837937
370.0,302.0,95.0,1.0,2.0625839000936685,3.260421199546012,8.13662959279184,1.0,0.6921496768963394
382.0,318.0,104.0,2.0,3.025676863320612,3.3730862781168773,8.778067300248347,0.0,0.7826924150534874
356.0,316.0,106.0,1.0,1.9349222170517864,3.439100487383692,8.097428849591237,1.0,0.7229887872732904
92.0,299.0,99.0,3.0,4.893250211610616,3.554037431586353,7.694009999114785,0.0,0.3688610521223754
291.0,307.0,105.0,2.0,2.5,3.0,7.65,0.0,0.58
458.0,294.0,100.0,1.0,2.0286287278725945,1.4948403833222774,7.696191625635927,0.0,0.4039757578394743
303.0,322.0,103.0,3.0,2.9542377754795446,3.142123746467888,8.416512034053119,1.0,0.6074813823863621
340.0,323.0,108.0,5.0,3.4990881078238383,4.074824596433866,8.55971714333318,1.0,0.8069741989454442
437.0,312.0,110.0,2.0,1.4951470053915554,4.134072828931531,7.379716411009522,1.0,0.579611269596785
4.0,322.0,109.0,2.0,3.469450051056203,2.5043488395685114,8.834579995764551,0.0,0.8193357270751132
3.0,314.0,104.0,4.0,2.891662024702052,3.535232523397438,8.031326717072176,1.0,0.6996370639469195
296.0,317.0,100.0,2.0,3.0,2.5,8.57,0.0,0.68
315.0,306.0,105.0,1.0,3.1067947789383337,3.8875216547333222,8.150850488849542,1.0,0.6719546954012816
359.0,314.0,103.0,2.0,2.639191659283686,1.9552121085572112,7.505121727504788,0.0,0.7016298301259827
274.0,309.0,99.0,1.0,0.8540479191876655,1.421977772496153,7.988004251945585,1.0,0.5098141807007255
470.0,325.0,114.0,4.0,3.9870148927458606,3.692592323638606,9.156664189858343,1.0,0.8559642894440305
239.0,311.0,104.0,2.0,2.148284258211643,3.276589378934593,8.46447482909108,0.0,0.6946230698976384
287.0,334.0,117.0,4.0,4.254989863083649,3.93144275048587,9.401002860257126,0.0,0.9082644884480487
